Name,Country,City,Genre,Email,Social,Website,Links,Source_URL,Activity,Research_Date,Status,Confidence,Contact_Type,Contact_Source,Outreach_Readiness,Notes,Decision,Decision_Reason,Verified_Source,Verified_Date,Verified_Country,Verified_Genre,Verified_Status,Confidence_New,Evidence
ZEW się budzikonkurs,,,,,https://konkurs.zewsiebudzi.pl/,,,https://konkurs.zewsiebudzi.pl/,,2026-09-22,,,,,,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://konkurs.zewsiebudzi.pl/,2026-09-23,,,,Low,no decisive current signal
Zakręć Śmigłem Fest!,,,,,https://linktr.ee/Zsfestiwal,,,https://linktr.ee/Zsfestiwal,,2026-09-22,,,,,,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://linktr.ee/Zsfestiwal,2026-09-23,,,,Low,no decisive current signal
Zenith,,Gdynia,"black, thrash metal",,,,,https://www.metal-archives.com/,,2026-09-22,,,,,,Current record/addition verified in 2026.,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metal-archives.com/,2026-09-23,,"black, thrash metal",,Low,no decisive current signal
Zgrane,,,,,https://www.facebook.com/zgrane,,,https://www.facebook.com/zgrane,,2026-09-22,,,,,,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.facebook.com/zgrane,2026-09-23,,,,Low,no decisive current signal
Zmarlym,,Końskie,death metal,,,,,https://www.metal-archives.com/,,2026-09-22,,,,,,Current record/addition verified in 2026.,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metal-archives.com/,2026-09-23,,death metal,,Low,no decisive current signal
festiwal WYKOPALISKA Rekowo,,,,,https://www.facebook.com/festiwalWYKOPALISKArekowo,,,https://www.facebook.com/festiwalWYKOPALISKArekowo,,2026-09-22,,,,,,,REMOVE,Entity name indicates event/media/venue/organisation rather than a band,https://www.facebook.com/festiwalWYKOPALISKArekowo,2026-09-23,,,,High,entity-type rule
moktis,,,,,https://drive.google.com/file/d/18739XcSqSKx9nRxI9sHU045t2JN32imQ/view?fbclid=IwZXh0bgNhZW0CMTEAAR01B6oHGIUpvfsc3npr-Nvunt8vI8zT-dwD0OivWptoqv621PRJjUio1wM_aem_ARufuPV17cA6uP0oexOARQ,,,https://drive.google.com/file/d/18739XcSqSKx9nRxI9sHU045t2JN32imQ/view?fbclid=IwZXh0bgNhZW0CMTEAAR01B6oHGIUpvfsc3npr-Nvunt8vI8zT-dwD0OivWptoqv621PRJjUio1wM_aem_ARufuPV17cA6uP0oexOARQ,,2026-09-22,,,,,,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://drive.google.com/file/d/18739XcSqSKx9nRxI9sHU045t2JN32imQ/view?fbclid=IwZXh0bgNhZW0CMTEAAR01B6oHGIUpvfsc3npr-Nvunt8vI8zT-dwD0OivWptoqv621PRJjUio1wM_aem_ARufuPV17cA6uP0oexOARQ,2026-09-23,,,,Low,no decisive current signal
młody domson,,,,,https://www.youtube.com/channel/UCHNxIzL_uUBYHUIlpq14Fgw,,,https://www.youtube.com/channel/UCHNxIzL_uUBYHUIlpq14Fgw,,2026-09-22,,,,,,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.youtube.com/channel/UCHNxIzL_uUBYHUIlpq14Fgw,2026-09-23,,,,Low,no decisive current signal
nulldB,Germany,Würzburg,,,,,,https://www.metalunderground.com/bands/country/Germany/page/8/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Germany/page/8/,2026-09-23,Germany,,,Low,no decisive current signal
rockmetal.pl — kalendarz koncertowy,,Online,,rockmetal@rockmetal.pl,,https://www.rockmetal.pl/,,https://www.rockmetal.pl/,,2026-09-22,,,,,,Gmail: wcześniejszy media pitch 26.07.2026 i starszy kontakt 2025. Osobny cel teraz = listing wydarzenia.,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.rockmetal.pl/,2026-09-23,,,,Low,no decisive current signal
yzzesvko,,,,,https://www.youtube.com/channel/UCj01iJ2BpSxeYHYI_RXoQnw,,,https://www.youtube.com/channel/UCj01iJ2BpSxeYHYI_RXoQnw,,2026-09-22,,,,,,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.youtube.com/channel/UCj01iJ2BpSxeYHYI_RXoQnw,2026-09-23,,,,Low,no decisive current signal
ČAD,Slovakia,,"death, hardcore, thrash",,,,,https://www.gothoom.com/en/news/pilire-domaceho-undergroundu.html,2026 activity verified,2026-09-22,,High,,,Contact page/source needed,2026 Gothoom domestic-scene feature,KEEP,Band identity verified and there is current/active evidence,https://www.gothoom.com/en/news/pilire-domaceho-undergroundu.html,2026-09-23,Slovakia,"death, hardcore, thrash",Active,Medium,existing current source
Łasuch,,,,,https://www.facebook.com/uasuch/,,,https://www.facebook.com/uasuch/,,2026-09-22,,,,,,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.facebook.com/uasuch/,2026-09-23,,,,Low,no decisive current signal
Łopen Fest,,,,,https://www.facebook.com/p/%C5%81OPEN-FEST-61565817302393/,,,https://www.facebook.com/p/%C5%81OPEN-FEST-61565817302393/,,2026-09-22,,,,,,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.facebook.com/p/%C5%81OPEN-FEST-61565817302393/,2026-09-23,,,,Low,no decisive current signal
Ślad,,,,,https://www.facebook.com/slad.2018,,,https://www.facebook.com/slad.2018,,2026-09-22,,,,,,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.facebook.com/slad.2018,2026-09-23,,,,Low,no decisive current signal
Żmigrock Festiwal,,Żmigród,,zmigrockfestiwal@gmail.com,https://www.facebook.com/search/top?q=%C5%BCmigrock,https://www.zmigrod.com.pl/,,https://www.zmigrod.com.pl/,,2026-09-22,,,,,,Zgłoszenie 2027 znalezione w historii Gmail.,REMOVE,Entity name indicates event/media/venue/organisation rather than a band,https://www.zmigrod.com.pl/,2026-09-23,,,,High,entity-type rule
Enslave Them Stars,Poland,Kraków,metalcore,,,https://enslavethemstars.pl/,https://enslavethemstars.pl/,https://enslavethemstars.pl/,Active — live at Rudeboy Club in 2026; current EPK/site live material,,Active,High,Website/contact page,Official band site,High,Modern metalcore; recent 2026 live activity and current release make them a strong shared-bill candidate.,KEEP,Band identity verified and there is current/active evidence,https://enslavethemstars.pl/,2026-09-23,Poland,metalcore,Active,Medium,existing current source
SERPENTS,Poland,Szczecin,metalcore / alternative metal / electronic,,,,https://www.instagram.com/serpentsband/,https://www.suffermagazine.com/news/serpents-rising-polish-metalcore-force-unleash-new-anthem-painkiller/,Active — released Painkiller July 2026; European live activity,,Active,High,Social/press,Current press + public social,High,Modern metalcore/electronic fit; toured with The Materia and opened 2026 shows.,KEEP,Band identity verified and there is current/active evidence,https://www.suffermagazine.com/news/serpents-rising-polish-metalcore-force-unleash-new-anthem-painkiller/,2026-09-23,Poland,metalcore / alternative metal / electronic,Active,Medium,existing current source
IAMONE,Poland,,modern metalcore / djent,,,https://iamoneofficial.pl,https://iamoneofficial.pl,https://krajownik.pl/krakow/wydarzenia/inertia-tour-iamone-kingsphere-mundivore-suspiria-310237,Active — 2026 Inertia Tour; current live bills,,Active,High,Website/event listing,Official site + current event,High,Modern electronic extra-low-tuned metalcore/djent; direct stylistic overlap.,KEEP,Band identity verified and there is current/active evidence,https://krajownik.pl/krakow/wydarzenia/inertia-tour-iamone-kingsphere-mundivore-suspiria-310237,2026-09-23,Poland,modern metalcore / djent,Active,Medium,existing current source
Mundivore,Poland,Kraków,death metal / deathcore,,,,https://www.instagram.com/mundivore/,https://krajownik.pl/krakow/wydarzenia/inertia-tour-iamone-kingsphere-mundivore-suspiria-310237,Active — 2026 EP and live shows,,Active,High,Social/event listing,Current event listing,High,Death metal/deathcore; shared 2026 bill with Kingsphere and IAMONE.,KEEP,Band identity verified and there is current/active evidence,https://krajownik.pl/krakow/wydarzenia/inertia-tour-iamone-kingsphere-mundivore-suspiria-310237,2026-09-23,Poland,death metal / deathcore,Active,Medium,existing current source
Kingsphere,Poland,Rybnik,modern metal / metalcore / melodic death metal,kingspheremetal@gmail.com,,https://kingspheremetal.com/,https://linktr.ee/kingsphere,https://kingspheremetal.com/,Active — Inertia album and Poland tour in 2026,,Active,High,Public band email,Official site,High,Excellent modern-metalcore adjacency; active 2026 tour and new album.,KEEP,Band identity verified and there is current/active evidence,https://kingspheremetal.com/,2026-09-23,Poland,modern metal / metalcore / melodic death metal,Active,Medium,existing current source
The Materia,Poland,Szczecinek,modern metal / metalcore / djent / progressive,,,,https://www.instagram.com/themateria/,https://eternalflames.co.uk/en/news-gb/outside-the-christian-scene/the-materia-we-against-us-prologue-progressive-metal-poland-2026-en,Active — album released 17 Sep 2026; 15-date Poland tour Oct–Nov 2026,,Active,High,Social/press,Current release + tour source,High,Very strong stylistic and routing fit; currently touring with DEMETED.,KEEP,Band identity verified and there is current/active evidence,https://eternalflames.co.uk/en/news-gb/outside-the-christian-scene/the-materia-we-against-us-prologue-progressive-metal-poland-2026-en,2026-09-23,Poland,modern metal / metalcore / djent / progressive,Active,Medium,existing current source
Cervesia,Poland,,death metal / metalcore / groove metal,,,,https://cervesia.bandcamp.com/album/cervesia,https://cervesia.bandcamp.com/album/cervesia,Active — 2026 release; emerged in 2025,,Active,High,Bandcamp,Bandcamp release,Medium,Raw death-metal/metalcore/groove crossover built for club bills.,KEEP,Band identity verified and there is current/active evidence,https://cervesia.bandcamp.com/album/cervesia,2026-09-23,Poland,death metal / metalcore / groove metal,Active,Medium,existing current source
Last Penance,Poland,Warsaw,metalcore,,,https://lastpenance.bandcamp.com/,https://www.instagram.com/lastpenance/,https://bestofwarsaw.pl/en/events/serotonin-zero-last-penance-tyrant-concert/,Active — touring Poland and neighboring Europe; 2026 Warsaw show,,Active,High,Social/event listing,Current event source,High,Dark modern metalcore; directly relevant to Virya shared-bill routing.,KEEP,Band identity verified and there is current/active evidence,https://bestofwarsaw.pl/en/events/serotonin-zero-last-penance-tyrant-concert/,2026-09-23,Poland,metalcore,Active,Medium,existing current source
Serotonin Zero,Poland,Warsaw,hardcore / black metal / death metal,,,https://www.serotoninzero.com/,https://www.instagram.com/serotoninzeroband/,https://bestofwarsaw.pl/en/events/serotonin-zero-last-penance-tyrant-concert/,Active — 2026 Warsaw show; upcoming album cycle,,Active,High,Website/social,Current event source,High,Aggressive hardcore/extreme-metal crossover; strong club-bill fit.,KEEP,Band identity verified and there is current/active evidence,https://bestofwarsaw.pl/en/events/serotonin-zero-last-penance-tyrant-concert/,2026-09-23,Poland,hardcore / black metal / death metal,Active,Medium,existing current source
No Face No Case,Czechia,Prague,beatdown hardcore / deathcore / nu-metal,,,,https://www.instagram.com/nofacenocase/,https://goout.net/en/no-face-no-case/pzykpig/,Active — 2026 singles and European club/festival activity,,Active,High,Social/event listing,Current GoOut profile,High,Very close stylistic fit; explicitly touring CZ/PL/SK/DE.,KEEP,Band identity verified and there is current/active evidence,https://goout.net/en/no-face-no-case/pzykpig/,2026-09-23,Czechia,beatdown hardcore / deathcore / nu-metal,Active,Medium,existing current source
KODDN,Czechia,Brno,post-hardcore / mathcore / metalcore,,,,https://www.instagram.com/koddn/,https://kdykam.com/en/event/98347/,Active — booked for Brno metalcore bill 29 Oct 2026,,Active,High,Social/event listing,Current 2026 event,High,Young Brno act on a four-band heavy bill; realistic shared-bill target.,KEEP,Band identity verified and there is current/active evidence,https://kdykam.com/en/event/98347/,2026-09-23,Czechia,post-hardcore / mathcore / metalcore,Active,Medium,existing current source
SEVERED1,Czechia,Olomouc,metalcore / Hawaii metal,,,,https://www.instagram.com/severed1band/,https://kdykam.com/en/event/98347/,Active — 2026 Brno bill; current club activity,,Active,High,Social/event listing,Current 2026 event,High,Breakdown-driven metalcore; strong Czech routing adjacency.,KEEP,Band identity verified and there is current/active evidence,https://kdykam.com/en/event/98347/,2026-09-23,Czechia,metalcore / Hawaii metal,Active,Medium,existing current source
LORD SKULL,Czechia,Brno,old-school heavy core / groove metal,,,,https://www.instagram.com/lordskullband/,https://kdykam.com/en/event/98347/,Active — 2026 Brno metal bill,,Active,Medium,Social/event listing,Current 2026 event,High,Heavy-core club act; natural support/shared-bill candidate.,KEEP,Band identity verified and there is current/active evidence,https://kdykam.com/en/event/98347/,2026-09-23,Czechia,old-school heavy core / groove metal,Active,Medium,existing current source
4BY6,Czechia,Brno,groove metal / experimental heavy,,,,https://www.instagram.com/4by6band/,https://kdykam.com/en/event/98347/,Active — 2026 Brno metal bill,,Active,Medium,Social/event listing,Current 2026 event,Medium,Experimental groove-heavy trio; useful adjacent bill rather than direct genre match.,KEEP,Band identity verified and there is current/active evidence,https://kdykam.com/en/event/98347/,2026-09-23,Czechia,groove metal / experimental heavy,Active,Medium,existing current source
